SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
519152,VADILAL ENT ,XT,Q,975.00,975.00,950.00,960.20,950.00,1000.00,9,31,29787.00,
519156,VADILAL IND ,B ,Q,719.95,753.15,706.20,732.00,732.00,703.05,269,1643,1204080.00,
519183,ADF FOODS LT,B ,Q,259.00,259.00,248.30,250.45,249.25,255.00,270,10782,2721416.00,
519214,WILLIAM.FIN.,XT,Q,26.75,26.75,26.75,26.75,26.75,26.75,3,1000,26750.00,
519216,AJANTA SOYA ,X ,Q,35.30,42.95,35.30,40.25,42.95,35.95,68,9004,356612.00,
519248,JVL AGRO    ,B ,Q,20.80,20.95,20.20,20.70,20.70,20.50,123,30125,620898.00,
519260,SANWARIA    ,B ,Q,13.20,13.40,12.75,13.20,13.20,12.80,1124,1173706,15525091.00,
519262,PRIMA AGRO L,XT,Q,24.55,24.55,24.55,24.55,24.55,25.80,4,226,5548.00,
519279,MADHUR IND  ,X ,Q,8.54,8.54,8.54,8.54,8.54,8.54,1,400,3416.00,
519285,TARAI FOODS ,XT,Q,4.37,4.40,4.37,4.38,4.37,4.60,5,7000,30620.00,
519287,MODERN DAIRI,XT,Q,5.61,5.75,5.61,5.75,5.75,5.61,6,4025,23002.00,
519295,BAMBINO AGRO,X ,Q,195.20,195.20,182.10,187.00,187.00,185.95,31,1111,205669.00,
519307,VIKAS WSP   ,X ,Q,12.00,12.89,11.87,12.52,12.43,11.87,327,201374,2536914.00,
519359,POONA DAL   ,X ,Q,46.70,46.70,43.40,44.90,44.90,45.60,12,246,11057.00,
519383,ANIK INDS   ,T ,Q,32.05,32.05,31.50,31.55,31.50,31.90,17,1250,39420.00,
519421,KSE LIMITED ,XT,Q,3411.05,3658.90,3411.05,3658.90,3658.90,3484.70,144,2778,10037015.00,
519455,NARBADA     ,X ,Q,25.00,25.00,25.00,25.00,25.00,24.45,1,200,5000.00,
519457,VIRAT CRANE ,X ,Q,53.80,55.00,50.00,50.55,50.10,48.55,18,2241,114465.00,
519475,CHORDIA FOOD,X ,Q,132.00,133.40,132.00,133.40,133.40,127.05,3,100,13270.00,
519483,TAI INDUST. ,XT,Q,13.95,13.95,13.40,13.40,13.40,13.90,3,448,6033.00,
519491,OCEAN AGRO  ,X ,Q,26.50,28.75,24.50,25.85,25.65,26.15,45,4168,112042.00,
519494,N K INDUST. ,B ,Q,53.50,53.50,38.50,47.00,47.00,47.60,20,5985,281067.00,
519532,ASIAN TEA   ,XT,Q,11.97,11.97,11.97,11.97,11.97,12.60,1,200,2394.00,
519552,HERITGFOOD  ,B ,Q,680.00,702.00,680.00,698.50,700.50,676.40,84,907,631656.00,
519560,NEHA INTER. ,X ,Q,5.50,5.75,5.20,5.69,5.75,5.27,37,10518,57428.00,
519566,SIMRAN FARMS,XT,Q,73.50,73.50,73.50,73.50,73.50,70.00,13,1340,98490.00,
519570,LAKSHMI OVER,B ,Q,13.99,14.27,13.71,14.14,14.27,13.68,22,3625,49972.00,
519588,DFM FOODS   ,B ,Q,1325.00,1326.00,1249.00,1301.45,1312.00,1275.00,38,226,296489.00,
519600,CCL PRODUCTS,B ,Q,286.00,289.00,284.30,285.95,286.20,285.40,95,2474,709642.00,
519602,KELLTONTEC  ,B ,Q,50.90,51.55,50.90,51.55,51.55,49.10,44,8431,433150.00,
519612,MAHAAN FOODS,X ,Q,18.55,18.55,17.60,18.55,18.55,17.70,8,201,3727.00,
520008,RICO AUTO   ,B ,Q,73.65,75.95,73.05,75.50,75.25,73.55,327,34276,2568600.00,
520021,OMAX AUTOS. ,T ,Q,135.00,146.90,135.00,146.60,146.90,139.95,118,6643,969463.00,
520043,MUNJAL SHOWA,B ,Q,233.00,233.25,229.00,232.80,233.00,228.35,73,3229,748202.00,
520051,JAMNA AUTO  ,B ,Q,86.80,90.45,86.80,88.90,88.90,86.40,1162,248173,22126682.00,
520056,SUNDAR.CLAY ,B ,Q,4490.00,4490.00,4274.90,4342.20,4300.00,4530.00,42,76,334079.00,
520057,JTEKTINDIA  ,B ,Q,97.90,99.75,97.90,99.20,99.20,96.15,97,9450,935227.00,
520059,MUNAUTO     ,B ,Q,63.55,65.45,63.55,65.05,65.05,63.40,68,5628,363953.00,
520066,JAYBH.MARUTI,B ,Q,441.05,469.85,441.00,460.90,463.00,454.55,100,2057,952652.00,
520073,RACLGEAR    ,X ,Q,66.00,68.95,64.50,68.05,68.05,64.70,181,20244,1353282.00,
520075,SAMKRG PIST.,X ,Q,231.00,247.30,231.00,244.70,242.10,232.60,60,3979,971312.00,
520077,AMTEK AUTO  ,Z ,Q,11.02,11.02,11.02,11.02,11.02,11.59,103,123397,1359834.00,
520086,SICAL LOG   ,B ,Q,183.10,191.95,183.10,187.95,189.00,181.30,84,2029,385081.00,
520111,RATNAMNI MET,B ,Q,1005.70,1015.00,1005.70,1009.95,1009.95,1005.00,5,39,39518.00,
520119,AUTOMOTIVE S,B ,Q,70.40,71.40,68.05,68.60,68.60,68.30,10,488,34346.00,
520123,ABC INDIA   ,XT,Q,87.00,87.00,80.05,84.85,84.85,84.25,24,1749,142457.00,
520139,JAGSON AIRLI,XT,Q,2.54,2.54,2.31,2.31,2.31,2.43,6,2325,5377.00,
520151,SHREY SH LOG,B ,Q,461.00,467.50,454.00,454.05,454.00,446.10,35,513,235460.00,
520155,STARLOG     ,X ,Q,37.80,37.80,33.00,33.00,33.00,35.70,8,221,7821.00,
521016,INDO COUNT  ,A ,Q,71.10,76.00,71.00,73.35,72.15,70.65,372,23963,1760348.00,
521018,MARAL OVERS ,B ,Q,29.10,29.10,29.10,29.10,29.10,29.00,3,306,8904.00,
521030,NAKODA      ,Z ,Q,0.19,0.19,0.19,0.19,0.19,0.19,6,4804,912.00,
521034,SOMA TEXTILE,T ,Q,9.06,10.00,9.06,10.00,10.00,9.53,37,7123,70449.00,
521038,TAM.JAI.MILL,XT,Q,4.95,4.95,4.95,4.95,4.95,4.73,1,100,495.00,
521048,ADV LIFESTY ,XT,Q,26.50,27.80,25.20,27.80,27.80,26.50,3,11,281.00,
521062,OCTAVE      ,XT,Q,1.86,1.86,1.70,1.85,1.85,1.78,5,910,1614.00,
521064,TRIDENT     ,A ,Q,56.90,58.30,56.90,57.55,57.80,56.50,375,45356,2614309.00,
521070,ALOK INDS.  ,T ,Q,2.33,2.34,2.23,2.34,2.34,2.23,422,1848087,4309210.00,
521080,PASARI SPIN ,XT,Q,3.30,3.30,3.30,3.30,3.30,3.30,2,500,1650.00,
521082,SPENTEX INDS,T ,Q,3.65,3.65,3.56,3.56,3.56,3.48,6,2510,8936.00,
521097,AMARJOTHI SP,X ,Q,105.90,107.35,104.00,104.30,104.30,104.00,67,4929,518118.00,
521105,OLYMPIA IND.,X ,Q,92.00,92.00,92.00,92.00,92.00,95.00,1,25,2300.00,
521109,NAGREEKA EXP,B ,Q,28.45,30.45,27.30,27.65,27.65,26.15,24,7757,220794.00,
521113,SUDITI IND. ,X ,Q,47.50,48.75,46.00,47.45,48.50,47.30,15,1703,80416.00,
521149,PRIME URBAN ,X ,Q,13.45,15.50,13.45,15.25,15.20,14.50,39,18299,274493.00,
521163,ZODIAC CLOTH,B ,Q,152.40,165.95,152.40,154.95,154.95,154.00,46,1727,274065.00,
521167,FRONT BUSS  ,X ,Q,7.65,8.85,7.65,8.49,8.49,8.50,22,12894,102906.00,
521180,SUPER SPIN. ,T ,Q,11.00,11.35,11.00,11.10,11.10,11.29,19,3802,42506.00,
521194,SIL INVEST  ,B ,Q,225.10,242.10,225.10,241.35,242.10,230.60,187,6823,1639611.00,
521200,SURYLAK.COTT,B ,Q,53.05,55.75,53.00,55.40,55.75,55.00,19,2994,161927.00,
521206,SAMTEX FASH.,X ,Q,3.10,3.10,2.83,2.99,2.99,3.00,67,75006,220825.00,
521216,DHAN ROTO SP,XT,Q,30.00,32.00,29.50,29.85,31.90,31.05,57,15763,475329.00,
521220,DAMOINDUS   ,B ,Q,112.00,116.25,112.00,113.00,112.75,107.95,16,1607,184532.00,
521222,SANBLUE     ,X ,Q,6.18,6.18,6.18,6.18,6.18,5.89,1,500,3090.00,
521228,TATIA GLOB  ,X ,Q,0.27,0.27,0.26,0.26,0.26,0.27,6,3315,893.00,
521240,SAMBANDAM SP,X ,Q,132.00,132.00,125.10,127.70,129.60,130.15,17,1758,224230.00,
521248,KITEX GARMEN,B ,Q,153.15,172.10,152.00,162.10,162.10,150.35,1103,45712,7580992.00,
522001,CRANEX LTD. ,X ,Q,17.70,17.70,16.80,16.80,16.80,16.90,4,2850,48780.00,
522004,BATLIBOI LTD,X ,Q,18.95,20.20,18.00,19.75,19.75,19.10,70,14675,281556.00,
522005,AUSTIN ENGG.,X ,Q,63.50,66.70,63.30,64.60,65.90,62.00,5,1300,83050.00,
522014,UNITED DRILL,Z ,Q,134.00,134.00,121.75,122.25,121.75,128.05,6,202,24715.00,
522017,FLUIDOMAT   ,X ,Q,175.90,175.90,170.00,170.80,170.00,168.45,23,787,135259.00,
522029,WINDSOR MACH,B ,Q,115.05,117.35,113.15,115.80,114.20,112.95,197,56540,6507386.00,
522034,SHANTHI GEAR,B ,Q,130.85,130.85,129.95,129.95,129.95,129.75,7,197,25650.00,
522064,HONDA SIEL  ,B ,Q,1333.95,1333.95,1310.00,1317.00,1315.00,1297.90,38,267,351703.00,
522073,HITECHGEAR  ,B ,Q,447.20,459.60,443.55,449.85,449.85,443.25,67,576,258799.00,
522074,ELGI EQUIP  ,B ,Q,271.00,278.00,269.25,270.60,270.60,270.85,97,2906,793052.00,
522091,UV DER HORST,XT,Q,13.38,13.38,13.38,13.38,13.38,13.12,7,545,7292.00,
522101,KILBURN ENGG,X ,Q,53.00,54.90,50.80,51.75,51.75,52.05,94,16417,861041.00,
522105,BIRLA PRETEC,X ,Q,7.70,7.95,7.60,7.78,7.76,7.61,40,15068,117420.00,
522108,YUKEN INDIA ,X ,Q,3400.00,3450.00,3200.00,3447.15,3447.15,3315.40,194,1927,6501933.00,
522113,TIMKEN (I)  ,B ,Q,711.00,723.00,706.00,719.90,717.00,711.70,234,2163,1547856.00,
522122,VOITH PAPER ,XT,Q,768.50,776.80,768.50,776.80,776.80,744.15,10,747,577989.00,
522134,ARTSON ENG  ,X ,Q,55.80,58.45,55.80,56.75,56.75,55.70,57,9823,565155.00,
522152,SOLITAIR MC ,X ,Q,60.00,60.00,58.00,58.00,58.00,59.75,30,3144,186736.00,
522163,DIAMONPOWER ,T ,Q,3.20,3.20,3.04,3.05,3.15,3.20,27,3714,11410.00,
522165,INDSIL HYD  ,X ,Q,145.00,149.00,145.00,148.10,145.15,142.30,70,8855,1311768.00,
522183,ITL INDUSTRS,X ,Q,208.00,223.85,207.00,221.40,222.90,207.00,44,1242,274192.00,
522195,FRONTIER SPR,X ,Q,135.35,142.85,135.35,137.00,138.60,135.80,62,3665,506821.00,
522205,PRAJ IND.LTD,A ,Q,90.40,92.00,88.10,90.55,90.55,89.40,1064,173319,15676507.00,
522207,RASANDIK ENG,X ,Q,175.00,178.50,167.60,168.30,167.60,176.40,45,5218,878362.00,
522215,SWISS GLASS ,X ,Q,166.00,168.70,162.00,166.00,165.00,164.20,38,3863,638090.00,
522217,GUJ APOIND  ,B ,Q,200.00,202.00,198.60,201.00,201.00,194.60,17,888,178037.00,
522229,TANEJA AERO.,X ,Q,41.60,42.80,41.60,42.15,42.15,41.65,48,3327,140599.00,
522231,CONART ENG. ,X ,Q,40.90,40.95,39.00,40.25,39.05,37.55,10,284,11394.00,
522241,M.M.FORGINGS,B ,Q,1106.05,1243.00,1106.05,1223.80,1240.00,1114.60,195,1587,1877565.00,XD
522249,MAYUR UNIQ. ,B ,Q,449.50,449.50,435.70,436.90,436.90,439.35,42,674,296749.00,
522251,CENLUB INDUS,X ,Q,60.50,60.50,58.00,58.35,58.00,58.95,13,870,51681.00,
522257,RAJOO ENGIN.,X ,Q,43.50,45.60,43.50,45.60,45.60,43.45,253,141490,6429113.00,
522261,DOLPHIN OFF.,B ,Q,62.75,65.95,62.45,65.40,65.65,61.40,397,33333,2137990.00,
522263,JMC PROJECTS,B ,Q,598.90,625.00,598.90,604.95,600.00,583.05,151,3735,2274740.00,
522267,VEEJAY LAKSH,X ,Q,49.30,49.30,49.30,49.30,49.30,51.85,3,250,12325.00,
522275,GET&D       ,A ,Q,297.00,304.50,291.00,294.70,294.05,299.65,152,3362,999763.00,
522281,RAM RAT.WIRE,X ,Q,158.50,160.80,155.00,158.15,158.15,158.40,88,9272,1477194.00,
522285,JAY NECO IND,B ,Q,6.60,6.60,6.37,6.41,6.55,6.50,47,34572,222894.00,
522287,KALPA.POWER ,B ,Q,432.00,441.00,423.80,432.80,440.00,426.75,97,1948,840145.00,
522292,CHANDNI TE  ,X ,Q,34.55,37.00,32.05,32.35,32.20,34.45,18,4345,144039.00,
522294,T & I GLOBAL,X ,Q,70.50,70.50,61.40,64.25,64.25,63.75,91,12711,810194.00,
522295,CONTROL PRNT,B ,Q,400.50,401.90,394.00,396.00,396.00,387.35,28,416,165469.00,
522650,BEMCO HYDRAU,X ,Q,155.00,155.50,143.70,143.75,155.00,154.30,7,402,58928.00,
523007,ANSAL BUILD.,X ,Q,70.00,70.00,63.20,67.60,66.50,67.95,32,2536,169311.00,
523011,WEIZMANN LTD,B ,Q,36.25,40.00,36.25,39.25,40.00,40.05,12,2697,104942.00,
523019,B.N.RATHI SE,X ,Q,40.00,42.75,40.00,42.10,42.50,41.15,30,1002,42110.00,
523021,RISHITECH   ,X ,Q,58.00,58.00,57.80,57.80,57.80,58.30,17,1693,98111.00,
523023,SINCLAIR HOT,X ,Q,421.00,427.95,410.00,420.60,420.00,407.45,194,8783,3701929.00,
523025,SAFARI IND. ,X ,Q,594.90,620.00,594.90,610.50,610.00,594.90,123,3852,2353577.00,
523100,COSMO FERR. ,X ,Q,19.35,19.40,19.10,19.30,19.10,19.10,6,1048,20270.00,
523116,SANCO TRANS ,X ,Q,218.00,230.00,218.00,222.15,222.15,228.05,5,8,1780.00,
523127,EIH ASSO.HOT,B ,Q,419.45,455.00,419.45,431.70,431.70,422.35,122,1643,718586.00,
523144,MEDI CAPS   ,X ,Q,19.15,20.15,18.95,19.45,19.45,19.00,35,10323,200808.00,
523160,MORGAN CRU  ,XT,Q,1281.00,1400.00,1281.00,1377.60,1375.00,1345.80,19,266,366138.00,
523204,ABAN OFFSHO ,A ,Q,116.50,121.65,116.10,119.25,119.25,116.50,2003,283476,33927669.00,
523207,KOKUYOCMLN  ,B ,Q,97.55,99.40,96.80,97.10,97.40,97.70,78,4421,430825.00,
523229,BHARAT SEATS,X ,Q,180.00,183.95,180.00,183.95,183.95,175.20,125,12189,2238506.00,
523232,CONT.PETRO  ,XT,Q,44.50,44.55,44.50,44.55,44.55,42.45,8,1452,64639.00,
523248,MACHINO PLAS,X ,Q,222.00,233.80,222.00,230.80,233.00,221.75,10,910,205849.00,
523260,PEARL POLYME,B ,Q,18.35,18.55,18.20,18.55,18.50,19.35,5,143,2630.00,
523261,VENKEY'S (I),B ,Q,2511.00,2636.25,2511.00,2636.25,2636.25,2510.75,1049,12767,33330763.00,
523269,ADVANI HOTEL,B ,Q,55.85,55.85,54.60,54.90,54.60,52.65,3,28,1550.00,
523277,G.V.FILMS   ,X ,Q,0.62,0.62,0.59,0.60,0.59,0.62,50,35018,21137.00,
523283,SUPER HOUSE ,B ,Q,128.05,129.85,125.70,126.25,126.00,124.80,47,1314,166404.00,
523289,RAMA VISION ,X ,Q,20.35,20.35,20.35,20.35,20.35,22.60,13,2137,43487.00,
523301,TCPL PACK   ,B ,Q,495.10,527.00,495.10,512.75,510.00,496.00,26,302,155699.00,
523319,BALMER LAWRI,B ,Q,216.55,221.00,216.55,219.40,219.40,216.25,855,40970,8993991.00,
523323,KOVAI MEDI. ,T ,Q,1155.70,1214.90,1155.70,1175.85,1170.00,1187.30,32,563,665588.00,
523329,ELDECO HOUS.,X ,Q,1498.90,1499.00,1372.40,1389.95,1400.00,1453.15,105,900,1283619.00,
523367,DCMSHRIRAM  ,B ,Q,272.00,276.70,264.75,270.80,270.80,266.70,1347,35757,9702374.00,
523369,DCM SHR.IND ,X ,Q,162.00,162.00,155.20,156.30,156.50,159.55,146,5653,888162.00,
523371,MAWANA SUGAR,B ,Q,37.20,37.65,36.60,36.95,36.85,37.20,86,6740,250283.00,
523384,MAH.RAS.APEX,T ,Q,162.50,173.95,162.50,173.95,173.95,166.50,22,1902,322863.00,
523385,NILKAMAL L  ,A ,Q,1658.00,1727.95,1658.00,1697.25,1727.95,1664.45,183,1463,2469793.00,
523387,TRITON CORP.,XT,Q,0.23,0.23,0.23,0.23,0.23,0.23,3,2200,506.00,
523391,NAHAR POLY  ,B ,Q,44.90,46.00,44.90,46.00,46.00,44.55,5,1322,60599.00,
523395,3M INDIA LTD,B ,Q,18645.35,18880.45,18365.05,18521.50,18365.05,18432.25,145,281,5229639.00,
523398,JCHAC       ,B ,Q,2530.00,2560.00,2507.50,2536.05,2530.00,2504.70,81,401,1017158.00,
523405,JM FINANCIAL,A ,Q,133.90,134.60,131.60,132.00,132.00,132.35,513,61968,8234277.00,
523411,ADCINDIA    ,X ,Q,195.75,200.00,190.00,194.05,194.05,185.00,26,986,191563.00,
523445,REL INDL INF,B ,Q,404.90,416.45,404.05,411.55,411.55,403.70,1177,50442,20662369.00,
523449,SHARP INDIA ,XT,Q,31.60,31.60,31.00,31.00,31.00,30.10,12,4100,129370.00,
523457,LINDEINDIA  ,A ,Q,439.90,451.95,438.80,449.95,451.55,440.15,85,716,320530.00,
523465,IND.BANK HSG,X ,Q,30.90,37.45,30.90,35.95,35.65,34.30,28,1670,55403.00,
523467,JAIMATA GLAS,XT,Q,0.20,0.22,0.20,0.22,0.22,0.21,2,2,0.00,
523475,LOTUS CHOC  ,X ,Q,36.00,36.00,29.55,32.50,32.50,32.75,34,1421,46977.00,
523483,PACIFIC IND.,X ,Q,131.25,131.35,131.25,131.35,131.35,138.00,2,20,2626.00,
523489,CMM HOSPITAL,X ,Q,17.15,18.85,17.15,17.65,17.30,18.00,10,2770,48049.00,
523523,RAINBOW PAP.,T ,Q,1.68,1.70,1.67,1.67,1.67,1.75,19,32030,53710.00,
523537,APM INDUS.  ,X ,Q,50.75,55.95,47.50,48.80,48.80,48.30,32,4067,202013.00,
523539,PRECISION WR,B ,Q,247.05,254.50,247.00,251.50,251.00,242.50,88,4688,1170314.00,
523550,KRYPTON IND ,X ,Q,9.21,9.99,9.21,9.40,9.40,9.50,11,4400,41440.00,
523566,MARTIN BURN ,XT,Q,50.60,51.35,50.25,51.35,51.35,50.60,35,1046,53264.00,
523574,FEL         ,B ,Q,36.60,38.90,36.05,38.30,38.30,35.95,397,79957,3049434.00,
523586,IND.TONERS  ,X ,Q,185.00,195.00,185.00,194.35,195.00,188.45,134,9183,1751019.00,
523594,KUNSTSTOFFE ,X ,Q,31.00,31.00,31.00,31.00,31.00,31.30,2,60,1860.00,
523598,SHIPP.CORPN ,A ,Q,60.80,63.30,60.80,62.30,62.30,60.95,801,84665,5285099.00,
523606,SIKA INTER. ,X ,Q,155.00,155.00,147.00,148.05,147.00,151.40,15,1386,207112.00,
523610,ITI LTD.    ,B ,Q,83.85,86.40,80.50,85.55,85.55,79.90,2388,257531,21535703.00,
523618,DREDGING COR,B ,Q,501.00,516.00,494.40,510.40,510.40,491.90,691,18772,9548696.00,
523628,PODDAR      ,B ,Q,912.00,920.00,900.00,919.80,920.00,909.00,12,562,507299.00,
523630,NATIONAL FER,B ,Q,49.80,51.80,49.75,51.40,51.40,49.40,956,68701,3517158.00,
523638,IP RINGS LTD,X ,Q,135.00,147.25,135.00,144.90,144.00,133.90,90,14604,2139613.00,
523642,PI INDUS.LTD,A ,Q,819.05,821.95,813.50,816.60,816.00,815.30,164,3994,3265397.00,
523648,PLASTIBLEND ,B ,Q,205.00,214.05,205.00,212.70,214.05,204.70,16,773,162961.00,
523650,REDEX PROTEC,XT,Q,7.44,7.44,7.44,7.44,7.44,7.09,1,1,7.00,
523660,WATERBASE   ,X ,Q,187.90,190.55,186.00,190.55,190.55,181.50,426,52314,9927877.00,
523672,FLEX FOODS  ,X ,Q,87.05,96.00,87.05,94.60,95.00,87.75,126,7043,657563.00,
523676,GOLKUNDA DIA,XT,Q,11.88,11.88,11.88,11.88,11.88,12.50,3,94,1116.00,
523694,APCOTEX IND ,B ,Q,518.00,538.95,518.00,524.55,525.20,502.60,197,2133,1123917.00,
523696,FORTIS MLR  ,X ,Q,52.70,52.70,51.70,52.45,52.70,50.75,82,1176,61315.00,
523704,MASTEK LTD  ,B ,Q,521.70,535.95,516.20,527.15,527.15,516.55,750,24087,12636423.00,
523708,EIMCO ELECON,B ,Q,401.90,401.90,401.90,401.90,401.90,385.00,1,25,10047.00,
523710,SAYAJI HOTEL,XT,Q,271.55,275.00,262.00,262.00,262.00,262.00,10,163,43478.00,
523716,ASHIANA HOU ,B ,Q,151.75,154.70,142.00,144.65,144.65,150.75,1170,1957535,287769746.00,
523724,VIJAY SHA.BU,B ,Q,9.80,10.42,9.80,10.33,10.33,9.48,104,23154,237994.00,
523732,ECO BOARD IN,XT,Q,2.86,2.86,2.86,2.86,2.86,3.01,6,2600,7436.00,
523736,DPL         ,B ,Q,109.35,111.10,105.35,111.10,111.10,105.85,150,6988,766053.00,
523754,EPC INDUS.  ,X ,Q,130.50,134.45,130.00,133.65,134.00,130.50,175,21564,2879798.00,
523756,SREIINFRA   ,A ,Q,75.05,77.00,74.95,76.05,76.05,74.50,652,88768,6749710.00,
523768,GUJ.BOROSIL ,X ,Q,95.90,99.60,94.00,97.45,97.90,93.90,244,25668,2499829.00,
523792,MAZDA LTD   ,B ,Q,354.00,362.00,354.00,360.50,360.50,349.65,37,728,260929.00,
523796,VICEROY HOTE,B ,Q,8.05,8.69,8.00,8.19,8.19,8.36,132,38326,316194.00,
523826,SOVEREIGN DI,X ,Q,8.10,8.10,8.10,8.10,8.10,8.10,1,100,810.00,
523828,MENON BEAR. ,B ,Q,93.65,96.50,93.65,96.25,96.05,93.70,34,2051,196120.00,
523838,SIMPLX INFRA,B ,Q,478.75,484.95,462.40,467.75,470.00,466.15,94,591,280846.00,
523840,INN.TECH.PAC,X ,Q,47.15,51.00,47.15,50.90,51.00,49.35,142,32697,1610245.00,
523842,SUPER TANNER,X ,Q,4.15,4.15,3.55,3.78,3.78,3.78,21,7890,29339.00,
523844,INVICTA MED ,XT,Q,4.30,4.30,4.30,4.30,4.30,4.35,5,15000,64500.00,
523850,AXTEL INDUS.,X ,Q,72.00,75.00,69.00,69.75,69.65,71.00,35,2118,150623.00,
524000,MAGMA FIN   ,B ,Q,165.05,172.95,165.05,172.35,171.60,165.20,203,12332,2100779.00,
524019,KINGFA      ,B ,Q,983.50,1003.30,960.00,1003.00,1003.00,955.55,104,1489,1475234.00,
524037,RAMA PHOSPH ,X ,Q,79.00,80.00,77.00,78.20,77.00,78.15,21,4390,345847.00,
524051,POLYPLEX    ,B ,Q,471.00,471.00,454.05,462.20,464.90,494.20,205,12739,5900346.00,XD
524075,ALBERT DAVID,B ,Q,374.05,390.00,374.05,382.45,381.10,374.90,21,726,280900.00,
524080,HAR.LEATHER ,XT,Q,38.80,38.85,38.75,38.85,38.85,37.00,5,480,18631.00,
524084,MONSANTO (I),A ,Q,2849.90,2899.00,2820.15,2863.20,2883.00,2830.85,139,750,2145703.00,
524091,ACRYCIL LTD.,X ,Q,515.00,528.00,509.50,523.55,520.00,510.35,71,2016,1055673.00,
524109,KABRA EXTR  ,B ,Q,102.35,104.00,100.55,103.45,103.40,100.35,18,520,53379.00,
524129,VINYL CHEM  ,B ,Q,101.85,103.50,100.65,102.95,103.50,99.10,181,8801,900878.00,
524136,PEE CEE COSM,X ,Q,152.00,152.00,141.00,141.00,141.00,138.05,2,50,7380.00,
524164,IOL CHEM PH ,T ,Q,86.15,89.00,83.65,87.20,87.20,86.15,132,17528,1533342.00,
524174,KESAR PETRO ,X ,Q,24.50,25.55,23.80,24.05,24.05,24.10,899,845842,20579335.00,
524200,VINATI ORG. ,B ,Q,956.55,977.95,950.00,958.70,950.00,940.65,47,607,586080.00,
524202,LACTOSE(I)  ,XT,Q,62.00,64.00,61.40,64.00,64.00,64.10,19,1870,117186.00,
524204,TEESTA AGRO ,XT,Q,22.00,22.00,22.00,22.00,22.00,22.80,1,300,6600.00,
524208,AARTI INDUST,B ,Q,1156.40,1205.05,1090.00,1186.10,1186.10,1156.40,359,2195,2574653.00,
524212,WANBURY LTD ,T ,Q,27.00,27.55,25.50,26.90,26.25,26.50,14,4078,107515.00,
524218,RESONANCE   ,X ,Q,24.00,26.00,22.00,25.60,26.00,25.80,38,3530,85223.00,
524226,GUJ AMB EXP ,B ,Q,202.15,213.50,202.15,208.05,208.80,201.50,431,26278,5522319.00,
524230,RASHTR.CHEM.,A ,Q,72.50,74.90,72.50,74.00,74.00,72.15,3355,652818,48221231.00,
524280,KOPRAN LTD. ,B ,Q,51.55,53.50,51.55,53.00,53.15,50.85,309,28877,1522107.00,
524288,AIMCO PESTI.,X ,Q,124.95,131.00,118.00,122.35,122.35,119.20,164,17055,2125060.00,
524314,GUJ.TERC LAB,X ,Q,11.00,11.65,11.00,11.65,11.65,11.47,10,1525,17182.00,
524324,SEYAIND     ,B ,Q,446.00,453.00,425.00,436.60,427.00,438.50,138,7748,3427735.00,
524330,JAYANT AGRO ,B ,Q,243.00,257.00,233.15,241.05,241.05,233.75,810,45577,11209087.00,
524332,BCLIL       ,X ,Q,110.50,118.80,106.15,115.15,115.15,106.65,341,33641,3844995.00,
524336,SH.HARI CHEM,XT,Q,53.80,54.25,53.80,54.25,54.25,51.70,34,4326,234295.00,
524342,INDOBORAXC  ,X ,Q,484.00,525.00,484.00,517.30,518.50,500.40,35,710,363002.00,
524348,AARTI DRUGS ,B ,Q,514.50,533.15,514.05,529.95,529.95,529.85,26,164,86294.00,
524370,BODAL CHEM  ,B ,Q,140.80,146.95,139.50,144.15,144.45,142.85,812,52666,7598928.00,
524372,ORCHIDPHAR  ,Z ,Q,6.85,7.19,6.82,6.85,6.85,7.17,96,61337,419582.00,
524388,CRAZY INFOTE,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,2,40,7.00,
524394,VIMTA LABS  ,B ,Q,215.00,215.00,199.30,202.20,202.45,196.00,34,1585,319121.00,
524404,MARKSANS    ,A ,Q,25.60,26.90,25.45,26.65,26.65,25.40,1040,332470,8740040.00,
524408,UNIV.STARCH ,XT,Q,53.25,53.25,53.25,53.25,53.25,50.75,12,1951,103890.00,
524412,AAREY DRUGS ,X ,Q,38.35,41.90,38.25,39.75,39.75,38.25,243,68838,2757897.00,
524414,NORRIS MEDI.,XT,Q,17.90,17.90,17.90,17.90,17.90,18.80,1,1,17.00,
524440,CAMEX LTD   ,X ,Q,27.25,29.20,27.15,28.40,28.30,28.05,20,2990,84650.00,
524444,KAVITIND    ,XT,Q,31.00,31.90,30.70,31.65,31.85,30.50,39,13625,422663.00,
524470,SYNCOM FORM.,X ,Q,1.04,1.09,1.02,1.07,1.05,1.04,166,299734,314912.00,
524480,RIDHI SIDHI ,X ,Q,630.00,633.50,616.00,633.50,633.50,630.00,9,168,105850.00,
524494,IPCA LAB LTD,A ,Q,644.00,679.80,643.60,665.25,674.50,637.95,505,10648,7006494.00,
524500,KILITCH DRUG,B ,Q,85.70,96.55,82.30,91.95,91.95,84.45,313,19036,1762592.00,
524506,CORAL LAB.  ,X ,Q,499.40,499.40,485.00,489.85,485.00,485.90,33,619,303423.00,
